,,
,,
,Date,Close
,31/07/2015 16:00:00,24.42
,03/08/2015 16:00:00,24.36
,04/08/2015 16:00:00,24.36
,05/08/2015 16:00:00,24.52
,06/08/2015 16:00:00,24.23
,07/08/2015 16:00:00,24.17
,10/08/2015 16:00:00,24.48
,11/08/2015 16:00:00,24.38
,12/08/2015 16:00:00,24.3
,13/08/2015 16:00:00,24.37
,14/08/2015 16:00:00,24.36
,17/08/2015 16:00:00,24.46
,18/08/2015 16:00:00,24.53
,19/08/2015 16:00:00,24.36
,20/08/2015 16:00:00,24.06
,21/08/2015 16:00:00,23.53
,24/08/2015 16:00:00,22.86
,25/08/2015 16:00:00,22.83
,26/08/2015 16:00:00,22.96
,27/08/2015 16:00:00,23.18
,28/08/2015 16:00:00,23.13
,31/08/2015 16:00:00,23.14
,01/09/2015 16:00:00,22.92
,02/09/2015 16:00:00,23.06
,03/09/2015 16:00:00,23.09
,04/09/2015 16:00:00,22.94
,08/09/2015 16:00:00,23.14
,09/09/2015 16:00:00,23.02
,10/09/2015 16:00:00,23
,11/09/2015 16:00:00,23.02
,14/09/2015 16:00:00,22.96
,15/09/2015 16:00:00,22.99
,16/09/2015 16:00:00,23.04
,17/09/2015 16:00:00,23.01
,18/09/2015 16:00:00,22.9
,21/09/2015 16:00:00,22.95
,22/09/2015 16:00:00,22.84
,23/09/2015 16:00:00,22.8
,24/09/2015 16:00:00,22.78
,25/09/2015 16:00:00,22.75
,28/09/2015 16:00:00,22.61
,29/09/2015 16:00:00,22.53
,30/09/2015 16:00:00,22.62
,01/10/2015 16:00:00,22.61
,02/10/2015 16:00:00,22.58
,05/10/2015 16:00:00,22.74
,06/10/2015 16:00:00,22.67
,07/10/2015 16:00:00,22.7
,08/10/2015 16:00:00,22.78
,09/10/2015 16:00:00,22.76
,12/10/2015 16:00:00,22.81
,13/10/2015 16:00:00,22.82
,14/10/2015 16:00:00,22.7
,15/10/2015 16:00:00,22.75
,16/10/2015 16:00:00,22.75
,19/10/2015 16:00:00,22.85
,20/10/2015 16:00:00,22.81
,21/10/2015 16:00:00,22.83
,22/10/2015 16:00:00,22.95
,23/10/2015 16:00:00,22.92
,26/10/2015 16:00:00,22.95
,27/10/2015 16:00:00,22.92
,28/10/2015 16:00:00,23.03
,29/10/2015 16:00:00,22.98
,30/10/2015 16:00:00,22.93
,02/11/2015 16:00:00,23.05
,03/11/2015 16:00:00,22.99
,04/11/2015 16:00:00,22.97
,05/11/2015 16:00:00,23.01
,06/11/2015 16:00:00,23.02
,09/11/2015 16:00:00,22.93
,10/11/2015 16:00:00,22.94
,11/11/2015 16:00:00,22.93
,12/11/2015 16:00:00,22.78
,13/11/2015 16:00:00,22.72
,16/11/2015 16:00:00,22.78
,17/11/2015 16:00:00,22.77
,18/11/2015 16:00:00,22.79
,19/11/2015 16:00:00,22.77
,20/11/2015 16:00:00,22.83
,23/11/2015 16:00:00,22.87
,24/11/2015 16:00:00,22.83
,25/11/2015 16:00:00,22.86
,27/11/2015 16:00:00,22.95
,30/11/2015 16:00:00,22.87
,01/12/2015 16:00:00,22.99
,02/12/2015 16:00:00,22.86
,03/12/2015 16:00:00,22.7
,04/12/2015 16:00:00,22.93
,07/12/2015 16:00:00,22.91
,08/12/2015 16:00:00,22.9
,09/12/2015 16:00:00,22.67
,10/12/2015 16:00:00,22.72
,11/12/2015 16:00:00,22.45
,14/12/2015 16:00:00,22.54
,15/12/2015 16:00:00,22.62
,16/12/2015 16:00:00,22.79
,17/12/2015 16:00:00,22.62
,18/12/2015 16:00:00,22.61
,21/12/2015 16:00:00,22.7
,22/12/2015 16:00:00,22.8
,23/12/2015 16:00:00,22.93
,24/12/2015 16:00:00,22.9
,28/12/2015 16:00:00,22.87
,29/12/2015 16:00:00,23.1
,30/12/2015 16:00:00,22.96
,31/12/2015 16:00:00,22.84
,04/01/2016 16:00:00,22.41
,05/01/2016 16:00:00,22.52
,06/01/2016 16:00:00,22.36
,07/01/2016 16:00:00,22.02
,08/01/2016 16:00:00,21.77
,11/01/2016 16:00:00,21.87
,12/01/2016 16:00:00,22.05
,13/01/2016 16:00:00,21.77
,14/01/2016 16:00:00,21.9
,15/01/2016 16:00:00,21.66
,19/01/2016 16:00:00,21.69
,20/01/2016 16:00:00,21.59
,21/01/2016 16:00:00,21.61
,22/01/2016 16:00:00,21.76
,25/01/2016 16:00:00,21.64
,26/01/2016 16:00:00,21.76
,27/01/2016 16:00:00,21.71
,28/01/2016 16:00:00,21.82
,29/01/2016 16:00:00,21.99
,01/02/2016 16:00:00,22.06
,02/02/2016 16:00:00,21.94
,03/02/2016 16:00:00,21.89
,04/02/2016 16:00:00,21.74
,05/02/2016 16:00:00,21.53
,08/02/2016 16:00:00,21.49
,09/02/2016 16:00:00,21.5
,10/02/2016 16:00:00,21.53
,11/02/2016 16:00:00,21.44
,12/02/2016 16:00:00,21.55
,16/02/2016 16:00:00,21.59
,17/02/2016 16:00:00,21.62
,18/02/2016 16:00:00,21.61
,19/02/2016 16:00:00,21.61
,22/02/2016 16:00:00,21.63
,23/02/2016 16:00:00,21.6
,24/02/2016 16:00:00,21.62
,25/02/2016 16:00:00,21.64
,26/02/2016 16:00:00,21.61
,29/02/2016 16:00:00,21.54
,01/03/2016 16:00:00,21.64
,02/03/2016 16:00:00,21.65
,03/03/2016 16:00:00,21.73
,04/03/2016 16:00:00,21.72
,07/03/2016 16:00:00,21.71
,08/03/2016 16:00:00,21.76
,09/03/2016 16:00:00,21.77
,10/03/2016 16:00:00,21.72
,11/03/2016 16:00:00,21.79
,14/03/2016 16:00:00,21.87
,15/03/2016 16:00:00,21.85
,16/03/2016 16:00:00,21.92
,17/03/2016 16:00:00,21.92
,18/03/2016 16:00:00,21.91
,21/03/2016 16:00:00,21.92
,22/03/2016 16:00:00,21.92
,23/03/2016 16:00:00,21.88
,24/03/2016 16:00:00,21.85
,28/03/2016 16:00:00,21.91
,29/03/2016 16:00:00,22
,30/03/2016 16:00:00,22.11
,31/03/2016 16:00:00,22.02
,01/04/2016 16:00:00,22.05
,04/04/2016 16:00:00,21.99
,05/04/2016 16:00:00,21.86
,06/04/2016 16:00:00,21.91
,07/04/2016 16:00:00,21.85
,08/04/2016 16:00:00,21.92
,11/04/2016 16:00:00,21.9
,12/04/2016 16:00:00,21.9
,13/04/2016 16:00:00,22
,14/04/2016 16:00:00,22.01
,15/04/2016 16:00:00,21.93
,18/04/2016 16:00:00,21.91
,19/04/2016 16:00:00,21.89
,20/04/2016 16:00:00,21.95
,21/04/2016 16:00:00,21.67
,22/04/2016 16:00:00,21.72
,25/04/2016 16:00:00,21.64
,26/04/2016 16:00:00,21.72
,27/04/2016 16:00:00,21.72
,28/04/2016 16:00:00,21.65
,29/04/2016 16:00:00,21.62
,02/05/2016 16:00:00,21.7
,03/05/2016 16:00:00,21.67
,04/05/2016 16:00:00,21.68
,05/05/2016 16:00:00,21.61
,06/05/2016 16:00:00,21.68
,09/05/2016 16:00:00,21.78
,10/05/2016 16:00:00,21.83
,11/05/2016 16:00:00,21.76
,12/05/2016 16:00:00,21.81
,13/05/2016 16:00:00,21.67
,16/05/2016 16:00:00,21.76
,17/05/2016 16:00:00,21.65
,18/05/2016 16:00:00,21.55
,19/05/2016 16:00:00,21.58
,20/05/2016 16:00:00,21.62
,23/05/2016 16:00:00,21.57
,24/05/2016 16:00:00,21.79
,25/05/2016 16:00:00,21.82
,26/05/2016 16:00:00,21.87
,27/05/2016 16:00:00,21.94
,31/05/2016 16:00:00,21.94
,01/06/2016 16:00:00,21.98
,02/06/2016 16:00:00,22.04
,03/06/2016 16:00:00,22.09
,06/06/2016 16:00:00,22.09
,07/06/2016 16:00:00,22.12
,08/06/2016 16:00:00,22.25
,09/06/2016 16:00:00,22.26
,10/06/2016 16:00:00,22.08
,13/06/2016 16:00:00,21.94
,14/06/2016 16:00:00,21.88
,15/06/2016 16:00:00,21.89
,16/06/2016 16:00:00,21.95
,17/06/2016 16:00:00,21.92
,20/06/2016 16:00:00,22.05
,21/06/2016 16:00:00,22.08
,22/06/2016 16:00:00,22.08
,23/06/2016 16:00:00,22.26
,24/06/2016 16:00:00,21.73
,27/06/2016 16:00:00,21.34
,28/06/2016 16:00:00,21.54
,29/06/2016 16:00:00,21.65
,30/06/2016 16:00:00,21.78
,01/07/2016 16:00:00,21.88
,05/07/2016 16:00:00,21.89
,06/07/2016 16:00:00,21.91
,07/07/2016 16:00:00,21.84
,08/07/2016 16:00:00,21.98
,11/07/2016 16:00:00,22.09
,12/07/2016 16:00:00,22.09
,13/07/2016 16:00:00,22.16
,14/07/2016 16:00:00,22.16
,15/07/2016 16:00:00,22.16
,18/07/2016 16:00:00,22.22
,19/07/2016 16:00:00,22.19
,20/07/2016 16:00:00,22.19
,21/07/2016 16:00:00,22.19
,22/07/2016 16:00:00,22.32
,25/07/2016 16:00:00,22.29
,26/07/2016 16:00:00,22.31
,27/07/2016 16:00:00,22.22
,28/07/2016 16:00:00,22.31
,29/07/2016 16:00:00,22.38
,01/08/2016 16:00:00,22.36
,02/08/2016 16:00:00,22.08
,03/08/2016 16:00:00,22.08
,04/08/2016 16:00:00,22.2
,05/08/2016 16:00:00,22.32
,08/08/2016 16:00:00,22.29
,09/08/2016 16:00:00,22.29
,10/08/2016 16:00:00,22.36
,11/08/2016 16:00:00,22.47
,12/08/2016 16:00:00,22.44
,15/08/2016 16:00:00,22.51
,16/08/2016 16:00:00,22.3
,17/08/2016 16:00:00,22.34
,18/08/2016 16:00:00,22.39
,19/08/2016 16:00:00,22.37
,22/08/2016 16:00:00,22.41
,23/08/2016 16:00:00,22.48
,24/08/2016 16:00:00,22.34
,25/08/2016 16:00:00,22.39
,26/08/2016 16:00:00,22.26
,29/08/2016 16:00:00,22.48
,30/08/2016 16:00:00,22.38
,31/08/2016 16:00:00,22.37
,01/09/2016 16:00:00,22.41
,02/09/2016 16:00:00,22.53
,06/09/2016 16:00:00,22.5
,07/09/2016 16:00:00,22.57
,08/09/2016 16:00:00,22.43
,09/09/2016 16:00:00,21.92
,12/09/2016 16:00:00,22.06
,13/09/2016 16:00:00,21.79
,14/09/2016 16:00:00,21.57
,15/09/2016 16:00:00,21.75
,16/09/2016 16:00:00,21.67
,19/09/2016 16:00:00,21.73
,20/09/2016 16:00:00,21.72
,21/09/2016 16:00:00,21.96
,22/09/2016 16:00:00,21.99
,23/09/2016 16:00:00,21.86
,26/09/2016 16:00:00,21.6
,27/09/2016 16:00:00,21.75
,28/09/2016 16:00:00,21.8
,29/09/2016 16:00:00,21.58
,30/09/2016 16:00:00,21.86
,03/10/2016 16:00:00,21.81
,04/10/2016 16:00:00,21.75
,05/10/2016 16:00:00,22
,06/10/2016 16:00:00,22.05
,07/10/2016 16:00:00,21.94
,10/10/2016 16:00:00,22.01
,11/10/2016 16:00:00,21.66
,12/10/2016 16:00:00,21.8
,13/10/2016 16:00:00,21.65
,14/10/2016 16:00:00,21.67
,17/10/2016 16:00:00,21.54
,18/10/2016 16:00:00,21.56
,19/10/2016 16:00:00,21.71
,20/10/2016 16:00:00,21.7
,21/10/2016 16:00:00,21.76
,24/10/2016 16:00:00,21.82
,25/10/2016 16:00:00,21.64
,26/10/2016 16:00:00,21.63
,27/10/2016 16:00:00,21.52
,28/10/2016 16:00:00,21.6
,31/10/2016 16:00:00,21.65
,01/11/2016 16:00:00,21.56
,02/11/2016 16:00:00,21.55
,03/11/2016 16:00:00,21.5
,04/11/2016 16:00:00,21.47
,07/11/2016 16:00:00,21.96
,08/11/2016 16:00:00,22.1
,09/11/2016 16:00:00,22.62
,10/11/2016 16:00:00,23.02
,11/11/2016 16:00:00,23.09
,14/11/2016 16:00:00,23.46
,15/11/2016 16:00:00,23.54
,16/11/2016 16:00:00,23.32
,17/11/2016 16:00:00,23.5
,18/11/2016 16:00:00,23.52
,21/11/2016 16:00:00,23.61
,22/11/2016 16:00:00,23.84
,23/11/2016 16:00:00,24.01
,25/11/2016 16:00:00,24.03
,28/11/2016 16:00:00,23.88
,29/11/2016 16:00:00,23.93
,30/11/2016 16:00:00,23.9
,01/12/2016 16:00:00,24.02
,02/12/2016 16:00:00,24.06
,05/12/2016 16:00:00,24.19
,06/12/2016 16:00:00,24.36
,07/12/2016 16:00:00,24.74
,08/12/2016 16:00:00,24.89
,09/12/2016 16:00:00,24.97
,12/12/2016 16:00:00,24.81
,13/12/2016 16:00:00,24.87
,14/12/2016 16:00:00,24.61
,15/12/2016 16:00:00,24.61
,16/12/2016 16:00:00,24.6
,19/12/2016 16:00:00,24.64
,20/12/2016 16:00:00,24.76
,21/12/2016 16:00:00,24.77
,22/12/2016 16:00:00,24.69
,23/12/2016 16:00:00,24.73
,27/12/2016 16:00:00,24.79
,28/12/2016 16:00:00,24.5
,29/12/2016 16:00:00,24.53
,30/12/2016 16:00:00,24.42
,03/01/2017 16:00:00,24.53
,04/01/2017 16:00:00,24.81
,05/01/2017 16:00:00,24.67
,06/01/2017 16:00:00,24.83
,09/01/2017 16:00:00,24.63
,10/01/2017 16:00:00,24.68
,11/01/2017 16:00:00,24.7
,12/01/2017 16:00:00,24.64
,13/01/2017 16:00:00,24.75
,17/01/2017 16:00:00,24.62
,18/01/2017 16:00:00,24.68
,19/01/2017 16:00:00,24.5
,20/01/2017 16:00:00,24.6
,23/01/2017 16:00:00,24.55
,24/01/2017 16:00:00,24.96
,25/01/2017 16:00:00,25.12
,26/01/2017 16:00:00,24.94
,27/01/2017 16:00:00,24.84
,30/01/2017 16:00:00,24.67
,31/01/2017 16:00:00,24.8
,01/02/2017 16:00:00,24.74
,02/02/2017 16:00:00,24.82
,03/02/2017 16:00:00,24.92
,06/02/2017 16:00:00,24.97
,07/02/2017 16:00:00,24.95
,08/02/2017 16:00:00,24.94
,09/02/2017 16:00:00,25.08
,10/02/2017 16:00:00,25.22
,13/02/2017 16:00:00,25.43
,14/02/2017 16:00:00,25.42
,15/02/2017 16:00:00,25.53
,16/02/2017 16:00:00,25.53
,17/02/2017 16:00:00,25.48
,21/02/2017 16:00:00,25.65
,22/02/2017 16:00:00,25.58
,23/02/2017 16:00:00,25.5
,24/02/2017 16:00:00,25.55
,27/02/2017 16:00:00,25.65
,28/02/2017 16:00:00,25.59
,01/03/2017 16:00:00,25.84
,02/03/2017 16:00:00,25.75
,03/03/2017 16:00:00,25.74
,06/03/2017 16:00:00,25.67
,07/03/2017 16:00:00,25.66
,08/03/2017 16:00:00,25.64
,09/03/2017 16:00:00,25.57
,10/03/2017 16:00:00,25.64
,13/03/2017 16:00:00,25.73
,14/03/2017 16:00:00,25.62
,15/03/2017 16:00:00,25.94
,16/03/2017 16:00:00,25.78
,17/03/2017 16:00:00,25.77
,20/03/2017 16:00:00,25.7
,21/03/2017 16:00:00,25.42
,22/03/2017 16:00:00,25.37
,23/03/2017 16:00:00,25.4
,24/03/2017 16:00:00,25.37
,27/03/2017 16:00:00,25.3
,28/03/2017 16:00:00,25.49
,29/03/2017 16:00:00,25.57
,30/03/2017 16:00:00,25.54
,31/03/2017 16:00:00,25.55
,03/04/2017 16:00:00,25.43
,04/04/2017 16:00:00,25.43
,05/04/2017 16:00:00,25.3
,06/04/2017 16:00:00,25.37
,07/04/2017 16:00:00,25.39
,10/04/2017 16:00:00,25.4
,11/04/2017 16:00:00,25.43
,12/04/2017 16:00:00,25.37
,13/04/2017 16:00:00,25.28
,17/04/2017 16:00:00,25.37
,18/04/2017 16:00:00,25.37
,19/04/2017 16:00:00,25.32
,20/04/2017 16:00:00,25.64
,21/04/2017 16:00:00,25.57
,24/04/2017 16:00:00,25.78
,25/04/2017 16:00:00,25.89
,26/04/2017 16:00:00,26.06
,27/04/2017 16:00:00,25.95
,28/04/2017 16:00:00,25.84
,01/05/2017 16:00:00,25.82
,02/05/2017 16:00:00,25.8
,03/05/2017 16:00:00,25.63
,04/05/2017 16:00:00,25.64
,05/05/2017 16:00:00,25.8
,08/05/2017 16:00:00,25.75
,09/05/2017 16:00:00,25.71
,10/05/2017 16:00:00,25.77
,11/05/2017 16:00:00,25.74
,12/05/2017 16:00:00,25.51
,15/05/2017 16:00:00,25.56
,16/05/2017 16:00:00,25.45
,17/05/2017 16:00:00,25.12
,18/05/2017 16:00:00,25.07
,19/05/2017 16:00:00,25.2
,22/05/2017 16:00:00,25.29
,23/05/2017 16:00:00,25.29
,24/05/2017 16:00:00,25.36
,25/05/2017 16:00:00,25.72
,26/05/2017 16:00:00,25.69
,30/05/2017 16:00:00,25.75
,31/05/2017 16:00:00,25.83
,01/06/2017 16:00:00,26.09
,02/06/2017 16:00:00,26.19
,05/06/2017 16:00:00,26.14
,06/06/2017 16:00:00,26.06
,07/06/2017 16:00:00,26.03
,08/06/2017 16:00:00,26
,09/06/2017 16:00:00,26.06
,12/06/2017 16:00:00,25.97
,13/06/2017 16:00:00,26.17
,14/06/2017 16:00:00,26.16
,15/06/2017 16:00:00,26.27
,16/06/2017 16:00:00,26.26
,19/06/2017 16:00:00,26.5
,20/06/2017 16:00:00,26.45
,21/06/2017 16:00:00,26.29
,22/06/2017 16:00:00,26.35
,23/06/2017 16:00:00,26.38
,26/06/2017 16:00:00,26.42
,27/06/2017 16:00:00,26.24
,28/06/2017 16:00:00,26.35
,29/06/2017 16:00:00,26.12
,30/06/2017 16:00:00,26.28
,03/07/2017 16:00:00,26.35
,05/07/2017 16:00:00,26.38
,06/07/2017 16:00:00,26.22
,07/07/2017 16:00:00,26.41
,10/07/2017 16:00:00,26.5
,11/07/2017 16:00:00,26.38
,12/07/2017 16:00:00,26.64
,13/07/2017 16:00:00,26.61
,14/07/2017 16:00:00,26.72
,17/07/2017 16:00:00,26.75
,18/07/2017 16:00:00,26.69
,19/07/2017 16:00:00,26.81
,20/07/2017 16:00:00,26.94
,21/07/2017 16:00:00,26.9
,24/07/2017 16:00:00,26.74
,25/07/2017 16:00:00,26.56
,26/07/2017 16:00:00,26.42
,27/07/2017 16:00:00,26.36
,28/07/2017 16:00:00,26.42
,31/07/2017 16:00:00,26.54
,01/08/2017 16:00:00,26.47
,02/08/2017 16:00:00,26.5
,03/08/2017 16:00:00,26.42
,04/08/2017 16:00:00,26.48
,07/08/2017 16:00:00,26.48
,08/08/2017 16:00:00,26.44
,09/08/2017 16:00:00,26.49
,10/08/2017 16:00:00,26.23
,11/08/2017 16:00:00,26.16
,14/08/2017 16:00:00,26.37
,15/08/2017 16:00:00,26.39
,16/08/2017 16:00:00,26.39
,17/08/2017 16:00:00,26.01
,18/08/2017 16:00:00,25.95
,21/08/2017 16:00:00,25.91
,22/08/2017 16:00:00,26.12
,23/08/2017 16:00:00,26.02
,24/08/2017 16:00:00,25.99
,25/08/2017 16:00:00,26.09
,28/08/2017 16:00:00,26.02
,29/08/2017 16:00:00,26.06
,30/08/2017 16:00:00,26.13
,31/08/2017 16:00:00,26.29
,01/09/2017 16:00:00,26.39
,05/09/2017 16:00:00,26.17
,06/09/2017 16:00:00,26.16
,07/09/2017 16:00:00,26.17
,08/09/2017 16:00:00,26.24
,11/09/2017 16:00:00,26.44
,12/09/2017 16:00:00,26.5
,13/09/2017 16:00:00,26.43
,14/09/2017 16:00:00,26.5
,15/09/2017 16:00:00,26.52
,18/09/2017 16:00:00,26.7
,19/09/2017 16:00:00,26.71
,20/09/2017 16:00:00,26.74
,21/09/2017 16:00:00,26.62
,22/09/2017 16:00:00,26.69
,25/09/2017 16:00:00,26.59
,26/09/2017 16:00:00,26.62
,27/09/2017 16:00:00,26.63
,28/09/2017 16:00:00,26.68
,29/09/2017 16:00:00,26.73
,02/10/2017 16:00:00,26.84
,03/10/2017 16:00:00,26.94
,04/10/2017 16:00:00,26.98
,05/10/2017 16:00:00,27.08
,06/10/2017 16:00:00,27.06
,09/10/2017 16:00:00,27.06
,10/10/2017 16:00:00,27.05
,11/10/2017 16:00:00,27.08
,12/10/2017 16:00:00,27.17
,13/10/2017 16:00:00,27.14
,16/10/2017 16:00:00,27.2
,17/10/2017 16:00:00,27.1
,18/10/2017 16:00:00,27.12
,19/10/2017 16:00:00,27.05
,20/10/2017 16:00:00,27.24
,23/10/2017 16:00:00,27.32
,24/10/2017 16:00:00,27.26
,25/10/2017 16:00:00,27.04
,26/10/2017 16:00:00,27.2
,27/10/2017 16:00:00,27.37
,30/10/2017 16:00:00,27.21
,31/10/2017 16:00:00,27.22
,01/11/2017 16:00:00,27.21
,02/11/2017 16:00:00,27.31
,03/11/2017 16:00:00,27.32
,06/11/2017 16:00:00,27.33
,07/11/2017 16:00:00,27.24
,08/11/2017 16:00:00,27.32
,09/11/2017 16:00:00,27.07
,10/11/2017 16:00:00,27.09
,13/11/2017 16:00:00,27.18
,14/11/2017 16:00:00,27.24
,15/11/2017 16:00:00,27.09
,16/11/2017 16:00:00,27.28
,17/11/2017 16:00:00,27.25
,20/11/2017 16:00:00,27.37
,21/11/2017 16:00:00,27.52
,22/11/2017 16:00:00,27.45
,24/11/2017 16:00:00,27.51
,27/11/2017 16:00:00,27.56
,28/11/2017 16:00:00,27.82
,29/11/2017 16:00:00,27.93
,30/11/2017 16:00:00,28.18
,01/12/2017 16:00:00,28.18
,04/12/2017 16:00:00,28.5
,05/12/2017 16:00:00,28.28
,06/12/2017 16:00:00,28.25
,07/12/2017 16:00:00,28.27
,08/12/2017 16:00:00,28.53
,11/12/2017 16:00:00,28.49
,12/12/2017 16:00:00,28.57
,13/12/2017 16:00:00,28.56
,14/12/2017 16:00:00,28.4
,15/12/2017 16:00:00,28.62
,18/12/2017 16:00:00,28.75
,19/12/2017 16:00:00,28.8
,20/12/2017 16:00:00,28.78
,21/12/2017 16:00:00,28.83
,22/12/2017 16:00:00,28.79
,26/12/2017 16:00:00,28.84
,27/12/2017 16:00:00,28.89
,28/12/2017 16:00:00,28.91
,29/12/2017 16:00:00,28.92
,02/01/2018 16:00:00,28.85
,03/01/2018 16:00:00,29.02
,04/01/2018 16:00:00,29.22
,05/01/2018 16:00:00,29.35
,08/01/2018 16:00:00,29.37
,09/01/2018 16:00:00,29.46
,10/01/2018 16:00:00,29.37
,11/01/2018 16:00:00,29.55
,12/01/2018 16:00:00,29.84
,16/01/2018 16:00:00,29.79
,17/01/2018 16:00:00,30.04
,18/01/2018 16:00:00,29.98
,19/01/2018 16:00:00,30.16
,22/01/2018 16:00:00,30.29
,23/01/2018 16:00:00,30.15
,24/01/2018 16:00:00,30.14
,25/01/2018 16:00:00,30.1
,26/01/2018 16:00:00,30.46
,29/01/2018 16:00:00,30.41
,30/01/2018 16:00:00,30.16
,31/01/2018 16:00:00,29.92
,01/02/2018 16:00:00,29.88
,02/02/2018 16:00:00,29.4
,05/02/2018 16:00:00,28.5
,06/02/2018 16:00:00,28.62
,07/02/2018 16:00:00,28.67
,08/02/2018 16:00:00,28.41
,09/02/2018 16:00:00,28.11
,12/02/2018 16:00:00,28.44
,13/02/2018 16:00:00,28.45
,14/02/2018 16:00:00,28.75
,15/02/2018 16:00:00,28.95
,16/02/2018 16:00:00,29.08
,20/02/2018 16:00:00,28.98
,21/02/2018 16:00:00,28.94
,22/02/2018 16:00:00,28.72
,23/02/2018 16:00:00,29
,26/02/2018 16:00:00,29.33
,27/02/2018 16:00:00,29.07
,28/02/2018 16:00:00,28.71
,01/03/2018 16:00:00,28.3
,02/03/2018 16:00:00,28.48
,05/03/2018 16:00:00,28.71
,06/03/2018 16:00:00,29.04
,07/03/2018 16:00:00,28.85
,08/03/2018 16:00:00,29.2
,09/03/2018 16:00:00,29.66
,12/03/2018 16:00:00,29.54
,13/03/2018 16:00:00,29.47
,14/03/2018 16:00:00,29.14
,15/03/2018 16:00:00,29.1
,16/03/2018 16:00:00,29.14
,19/03/2018 16:00:00,28.88
,20/03/2018 16:00:00,29
,21/03/2018 16:00:00,28.94
,22/03/2018 16:00:00,28.52
,23/03/2018 16:00:00,28.23
,26/03/2018 16:00:00,28.26
,27/03/2018 16:00:00,28
,28/03/2018 16:00:00,27.92
,29/03/2018 16:00:00,28.22
